"usernum","stim","cond","adjtype","displaytype","version","audiofile","response","timestamp","order","selectedpos","images","phrase","native","type","stimnum","mturkid","time","usernum_unique","run","cheater","selection","target","condcollapsed"
204,"target-4","cmp:rel-both:b","cmp","both-rel","b","target-4-b-cmp",4,"Thu Oct 17 17:18:56 2019","1:5:2:3:4",3,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]",NA,"target",4,"5c03b802e4df620001de3bdc",3,"prolific3b_204","prolific3b",FALSE,"target1",0,"both-rel cmp"
204,"target-3","cmp:rel-abs:b","cmp","abs-rel","b","target-3-b-cmp",2,"Thu Oct 17 17:19:14 2019","1:3:2:4:5",3,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck","cat in the bigger [inaudible]",NA,"target",3,"5c03b802e4df620001de3bdc",6,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-rel cmp"
204,"target-6","pos:rel-abs:b","pos","abs-rel","b","target-6-b-pos",2,"Thu Oct 17 17:19:31 2019","3:5:2:4:1",5,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog","girl with the big [inaudible]",NA,"target",6,"5c03b802e4df620001de3bdc",8,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-rel pos"
204,"target-8","pos:abs-both:b","pos","abs-both","b","target-8-b-pos",4,"Thu Oct 17 17:19:45 2019","3:1:5:4:2",4,"rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can","bird in the big [inaudible]",NA,"target",8,"5c03b802e4df620001de3bdc",6,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-both pos"
204,"target-1","cmp:rel-both:b","cmp","both-rel","b","target-1-b-cmp",2,"Thu Oct 17 17:20:10 2019","4:1:5:3:2",1,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the bigger [inaudible]",NA,"target",1,"5c03b802e4df620001de3bdc",11,"prolific3b_204","prolific3b",FALSE,"target2",1,"both-rel cmp"
204,"target-7","pos:rel-both:b","pos","both-rel","b","target-7-b-pos",4,"Thu Oct 17 17:20:26 2019","5:4:3:2:1",2,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock","man with the big [inaudible]",NA,"target",7,"5c03b802e4df620001de3bdc",7,"prolific3b_204","prolific3b",FALSE,"target1",0,"both-rel pos"
204,"target-10","pos:rel-both:b","pos","both-rel","b","target-10-b-pos",4,"Thu Oct 17 17:20:40 2019","3:2:4:5:1",5,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]",NA,"target",10,"5c03b802e4df620001de3bdc",7,"prolific3b_204","prolific3b",FALSE,"target1",0,"both-rel pos"
204,"target-9","pos:rel-abs:b","pos","abs-rel","b","target-9-b-pos",2,"Thu Oct 17 17:21:02 2019","5:1:3:4:2",1,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue","monkey with the big [inaudible]",NA,"target",9,"5c03b802e4df620001de3bdc",7,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-rel pos"
204,"target-11","pos:abs-both:b","pos","abs-both","b","target-11-b-pos",4,"Thu Oct 17 17:21:16 2019","2:1:5:3:4",3,"boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the big [inaudible]",NA,"target",11,"5c03b802e4df620001de3bdc",5,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-both pos"
204,"target-2","cmp:abs-both:b","cmp","abs-both","b","target-2-b-cmp",4,"Thu Oct 17 17:21:28 2019","2:1:4:3:5",3,"bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the bigger [inaudible]",NA,"target",2,"5c03b802e4df620001de3bdc",5,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-both cmp"
204,"target-5","cmp:abs-both:b","cmp","abs-both","b","target-5-b-cmp",4,"Thu Oct 17 17:21:42 2019","5:4:3:2:1",2,"man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan","lady with the bigger [inaudible]",NA,"target",5,"5c03b802e4df620001de3bdc",5,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-both cmp"
204,"target-12","cmp:rel-abs:b","cmp","abs-rel","b","target-12-b-cmp",2,"Thu Oct 17 17:21:54 2019","1:5:4:3:2",5,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder","horse with the bigger [inaudible]",NA,"target",12,"5c03b802e4df620001de3bdc",5,"prolific3b_204","prolific3b",FALSE,"target2",1,"abs-rel cmp"
238,"target-3","cmp:rel-both:b","cmp","both-rel","b","target-3-b-cmp",4,"Thu Oct 17 17:29:16 2019","5:3:4:1:2",1,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the bigger [inaudible]",NA,"target",3,"5d54e99b7add170018c5f9d7",5,"prolific3b_238","prolific3b",FALSE,"target1",0,"both-rel cmp"
238,"target-4","cmp:abs-both:b","cmp","abs-both","b","target-4-b-cmp",4,"Thu Oct 17 17:29:31 2019","2:4:1:3:5",3,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the bigger [inaudible]",NA,"target",4,"5d54e99b7add170018c5f9d7",5,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-both cmp"
238,"target-1","pos:abs-both:b","pos","abs-both","b","target-1-b-pos",4,"Thu Oct 17 17:29:43 2019","3:2:5:1:4",1,"frog-big_basket:rabbit-med_bag:frog-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the big [inaudible]",NA,"target",1,"5d54e99b7add170018c5f9d7",4,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-both pos"
238,"target-2","cmp:rel-abs:b","cmp","abs-rel","b","target-2-b-cmp",2,"Thu Oct 17 17:29:54 2019","2:1:3:4:5",1,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the bigger [inaudible]",NA,"target",2,"5d54e99b7add170018c5f9d7",4,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-rel cmp"
238,"target-11","pos:rel-abs:b","pos","abs-rel","b","target-11-b-pos",2,"Thu Oct 17 17:30:08 2019","3:4:5:1:2",4,"boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:boy-small_carrot","policewoman with the big [inaudible]",NA,"target",11,"5d54e99b7add170018c5f9d7",5,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-rel pos"
238,"target-5","cmp:rel-abs:b","cmp","abs-rel","b","target-5-b-cmp",2,"Thu Oct 17 17:30:21 2019","3:2:4:1:5",2,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:man-small_fan","lady with the bigger [inaudible]",NA,"target",5,"5d54e99b7add170018c5f9d7",5,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-rel cmp"
238,"target-9","pos:rel-both:b","pos","both-rel","b","target-9-b-pos",4,"Thu Oct 17 17:30:38 2019","1:4:5:2:3",2,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the big [inaudible]",NA,"target",9,"5d54e99b7add170018c5f9d7",9,"prolific3b_238","prolific3b",FALSE,"target1",0,"both-rel pos"
238,"target-7","cmp:abs-both:b","cmp","abs-both","b","target-7-b-cmp",4,"Thu Oct 17 17:30:51 2019","3:2:1:5:4",5,"girl-big_sandwich:man-med_scarf:girl-small_scarf:man-med_sock:man-small_sock","man with the bigger [inaudible]",NA,"target",7,"5d54e99b7add170018c5f9d7",5,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-both cmp"
238,"target-10","pos:abs-both:b","pos","abs-both","b","target-10-b-pos",4,"Thu Oct 17 17:31:02 2019","5:3:1:4:2",4,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the big [inaudible]",NA,"target",10,"5d54e99b7add170018c5f9d7",4,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-both pos"
238,"target-8","pos:rel-abs:b","pos","abs-rel","b","target-8-b-pos",2,"Thu Oct 17 17:31:15 2019","2:4:3:1:5",4,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the big [inaudible]",NA,"target",8,"5d54e99b7add170018c5f9d7",5,"prolific3b_238","prolific3b",FALSE,"target2",1,"abs-rel pos"
238,"target-6","cmp:rel-both:b","cmp","both-rel","b","target-6-b-cmp",2,"Thu Oct 17 17:31:31 2019","3:2:5:1:4",2,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:girl-small_dog","girl with the bigger [inaudible]",NA,"target",6,"5d54e99b7add170018c5f9d7",8,"prolific3b_238","prolific3b",FALSE,"target2",1,"both-rel cmp"
238,"target-12","pos:rel-both:b","pos","both-rel","b","target-12-b-pos",4,"Thu Oct 17 17:31:45 2019","4:1:5:2:3",2,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:horse-small_ladder","horse with the big [inaudible]",NA,"target",12,"5d54e99b7add170018c5f9d7",6,"prolific3b_238","prolific3b",FALSE,"target1",0,"both-rel pos"
199,"target-3","pos:rel-both:b","pos","both-rel","b","target-3-b-pos",4,"Thu Oct 17 17:18:01 2019","5:4:3:1:2",1,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the big [inaudible]",NA,"target",3,"5d5345b5d6ef65001a30a36f",7,"prolific3b_199","prolific3b",FALSE,"target1",0,"both-rel pos"
199,"target-2","pos:rel-abs:b","pos","abs-rel","b","target-2-b-pos",2,"Thu Oct 17 17:18:17 2019","5:1:2:3:4",1,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the big [inaudible]",NA,"target",2,"5d5345b5d6ef65001a30a36f",9,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-rel pos"
199,"target-8","cmp:rel-abs:b","cmp","abs-rel","b","target-8-b-cmp",2,"Thu Oct 17 17:18:28 2019","4:1:5:2:3",1,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the bigger [inaudible]",NA,"target",8,"5d5345b5d6ef65001a30a36f",4,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-rel cmp"
199,"target-10","cmp:abs-both:b","cmp","abs-both","b","target-10-b-cmp",4,"Thu Oct 17 17:18:39 2019","2:3:1:5:4",5,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]",NA,"target",10,"5d5345b5d6ef65001a30a36f",5,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-both cmp"
199,"target-5","cmp:rel-abs:b","cmp","abs-rel","b","target-5-b-cmp",2,"Thu Oct 17 17:18:48 2019","4:3:5:2:1",3,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:man-small_fan","lady with the bigger [inaudible]",NA,"target",5,"5d5345b5d6ef65001a30a36f",3,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-rel cmp"
199,"target-6","cmp:rel-both:b","cmp","both-rel","b","target-6-b-cmp",2,"Thu Oct 17 17:18:59 2019","1:2:3:4:5",2,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:girl-small_dog","girl with the bigger [inaudible]",NA,"target",6,"5d5345b5d6ef65001a30a36f",4,"prolific3b_199","prolific3b",FALSE,"target2",1,"both-rel cmp"
199,"target-7","cmp:abs-both:b","cmp","abs-both","b","target-7-b-cmp",4,"Thu Oct 17 17:19:12 2019","2:5:1:3:4",3,"girl-big_sandwich:man-med_scarf:girl-small_scarf:man-med_sock:man-small_sock","man with the bigger [inaudible]",NA,"target",7,"5d5345b5d6ef65001a30a36f",4,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-both cmp"
199,"target-12","pos:rel-both:b","pos","both-rel","b","target-12-b-pos",2,"Thu Oct 17 17:19:27 2019","5:3:1:4:2",3,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:horse-small_ladder","horse with the big [inaudible]",NA,"target",12,"5d5345b5d6ef65001a30a36f",6,"prolific3b_199","prolific3b",FALSE,"target2",1,"both-rel pos"
199,"target-4","pos:abs-both:b","pos","abs-both","b","target-4-b-pos",4,"Thu Oct 17 17:19:52 2019","3:5:1:4:2",4,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]",NA,"target",4,"5d5345b5d6ef65001a30a36f",4,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-both pos"
199,"target-1","pos:abs-both:b","pos","abs-both","b","target-1-b-pos",4,"Thu Oct 17 17:20:01 2019","2:3:4:1:5",1,"frog-big_basket:rabbit-med_bag:frog-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the big [inaudible]",NA,"target",1,"5d5345b5d6ef65001a30a36f",4,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-both pos"
199,"target-9","cmp:rel-both:b","cmp","both-rel","b","target-9-b-cmp",4,"Thu Oct 17 17:20:14 2019","1:3:4:5:2",5,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the bigger [inaudible]",NA,"target",9,"5d5345b5d6ef65001a30a36f",6,"prolific3b_199","prolific3b",FALSE,"target1",0,"both-rel cmp"
199,"target-11","pos:rel-abs:b","pos","abs-rel","b","target-11-b-pos",2,"Thu Oct 17 17:20:23 2019","2:3:4:1:5",3,"boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:boy-small_carrot","policewoman with the big [inaudible]",NA,"target",11,"5d5345b5d6ef65001a30a36f",4,"prolific3b_199","prolific3b",FALSE,"target2",1,"abs-rel pos"
172,"target-2","pos:rel-abs:b","pos","abs-rel","b","target-2-b-pos",2,"Thu Oct 17 13:25:32 2019","4:1:5:3:2",1,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub","frog in the big [inaudible]",NA,"target",2,"5cff7db489fa85001970af7e",7,"prolific3b_172","prolific3b",FALSE,"target2",1,"abs-rel pos"
172,"target-6","pos:rel-both:b","pos","both-rel","b","target-6-b-pos",2,"Thu Oct 17 13:25:49 2019","3:5:4:2:1",5,"man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:girl-small_dog","girl with the big [inaudible]",NA,"target",6,"5cff7db489fa85001970af7e",10,"prolific3b_172","prolific3b",FALSE,"target2",1,"both-rel pos"
172,"target-11","cmp:rel-abs:b","cmp","abs-rel","b","target-11-b-cmp",2,"Thu Oct 17 13:26:16 2019","1:2:4:5:3",2,"boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:boy-small_carrot","policewoman with the bigger [inaudible]",NA,"target",11,"5cff7db489fa85001970af7e",6,"prolific3b_172","prolific3b",FALSE,"target2",1,"abs-rel cmp"
172,"target-10","cmp:abs-both:b","cmp","abs-both","b","target-10-b-cmp",4,"Thu Oct 17 13:26:37 2019","5:2:1:3:4",3,"lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese","farmer with the bigger [inaudible]",NA,"target",10,"5cff7db489fa85001970af7e",6,"prolific3b_172","prolific3b",FALSE,"target2",1,"abs-both cmp"
172,"target-12","cmp:rel-both:b","cmp","both-rel","b","target-12-b-cmp",2,"Thu Oct 17 13:26:55 2019","3:4:5:2:1",4,"cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:horse-small_ladder","horse with the bigger [inaudible]",NA,"target",12,"5cff7db489fa85001970af7e",6,"prolific3b_172","prolific3b",FALSE,"target2",1,"both-rel cmp"
172,"target-9","cmp:rel-both:b","cmp","both-rel","b","target-9-b-cmp",2,"Thu Oct 17 13:27:18 2019","5:4:2:3:1",4,"frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the bigger [inaudible]",NA,"target",9,"5cff7db489fa85001970af7e",13,"prolific3b_172","prolific3b",FALSE,"target2",1,"both-rel cmp"
172,"target-4","pos:abs-both:b","pos","abs-both","b","target-4-b-pos",2,"Thu Oct 17 13:27:35 2019","4:2:5:1:3",2,"girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow","boy with the big [inaudible]",NA,"target",4,"5cff7db489fa85001970af7e",6,"prolific3b_172","prolific3b",FALSE,"target1",0,"abs-both pos"
172,"target-7","pos:abs-both:b","pos","abs-both","b","target-7-b-pos",4,"Thu Oct 17 13:28:14 2019","4:2:5:3:1",3,"girl-big_sandwich:man-med_scarf:girl-small_scarf:man-med_sock:man-small_sock","man with the big [inaudible]",NA,"target",7,"5cff7db489fa85001970af7e",9,"prolific3b_172","prolific3b",FALSE,"target2",1,"abs-both pos"
172,"target-3","pos:rel-both:b","pos","both-rel","b","target-3-b-pos",2,"Thu Oct 17 13:28:31 2019","4:1:2:5:3",1,"bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck","cat in the big [inaudible]",NA,"target",3,"5cff7db489fa85001970af7e",6,"prolific3b_172","prolific3b",FALSE,"target2",1,"both-rel pos"
172,"target-1","cmp:abs-both:b","cmp","abs-both","b","target-1-b-cmp",4,"Thu Oct 17 13:28:50 2019","5:3:1:4:2",4,"frog-big_basket:rabbit-med_bag:frog-small_bag:rabbit-med_box:rabbit-small_box","rabbit in the bigger [inaudible]",NA,"target",1,"5cff7db489fa85001970af7e",4,"prolific3b_172","prolific3b",FALSE,"target2",1,"abs-both cmp"
172,"target-5","pos:rel-abs:b","pos","abs-rel","b","target-5-b-pos",4,"Thu Oct 17 13:30:06 2019","4:5:2:1:3",1,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:man-small_fan","lady with the big [inaudible]",NA,"target",5,"5cff7db489fa85001970af7e",54,"prolific3b_172","prolific3b",FALSE,"target1",0,"abs-rel pos"
172,"target-8","cmp:rel-abs:b","cmp","abs-rel","b","target-8-b-cmp",2,"Thu Oct 17 13:30:35 2019","5:3:2:1:4",3,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can","bird in the bigger [inaudible]",NA,"target",8,"5cff7db489fa85001970af7e",7,"prolific3b_172","prolific3b",FALSE,"target2",1,"abs-rel cmp"
173,"target-7","cmp:rel-abs:b","cmp","abs-rel","b","target-7-b-cmp",2,"Thu Oct 17 13:25:29 2019","4:5:1:2:3",5,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:girl-small_sock","man with the bigger [inaudible]",NA,"target",7,"5a7889d32a842c0001fc3cbe",7,"prolific3b_173","prolific3b",FALSE,"target2",1,"abs-rel cmp"
173,"target-5","pos:rel-both:b","pos","both-rel","b","target-5-b-pos",4,"Thu Oct 17 13:25:45 2019","3:5:1:2:4",2,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:lady-small_fan","lady with the big [inaudible]",NA,"target",5,"5a7889d32a842c0001fc3cbe",5,"prolific3b_173","prolific3b",FALSE,"target1",0,"both-rel pos"
173,"target-12","cmp:abs-both:b","cmp","abs-both","b","target-12-b-cmp",2,"Thu Oct 17 13:25:59 2019","5:3:4:2:1",3,"cat-big_lamp:horse-med_lizard:cat-small_lizard:horse-med_ladder:horse-small_ladder","horse with the bigger [inaudible]",NA,"target",12,"5a7889d32a842c0001fc3cbe",5,"prolific3b_173","prolific3b",FALSE,"target1",0,"abs-both cmp"
173,"target-6","pos:abs-both:b","pos","abs-both","b","target-6-b-pos",2,"Thu Oct 17 13:26:13 2019","5:4:1:2:3",4,"man-big_doll:girl-med_duck:man-small_duck:girl-med_dog:girl-small_dog","girl with the big [inaudible]",NA,"target",6,"5a7889d32a842c0001fc3cbe",5,"prolific3b_173","prolific3b",FALSE,"target1",0,"abs-both pos"
173,"target-8","cmp:rel-both:b","cmp","both-rel","b","target-8-b-cmp",2,"Thu Oct 17 13:26:28 2019","4:2:5:3:1",2,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:bird-small_can","bird in the bigger [inaudible]",NA,"target",8,"5a7889d32a842c0001fc3cbe",6,"prolific3b_173","prolific3b",FALSE,"target2",1,"both-rel cmp"
173,"target-4","pos:rel-abs:b","pos","abs-rel","b","target-4-b-pos",4,"Thu Oct 17 13:26:42 2019","5:2:4:3:1",3,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:girl-small_pillow","boy with the big [inaudible]",NA,"target",4,"5a7889d32a842c0001fc3cbe",6,"prolific3b_173","prolific3b",FALSE,"target1",0,"abs-rel pos"
173,"target-9","cmp:abs-both:b","cmp","abs-both","b","target-9-b-cmp",4,"Thu Oct 17 13:26:54 2019","5:4:2:1:3",1,"frog-big_glasses:monkey-med_grapes:frog-small_grapes:monkey-med_glue:monkey-small_glue","monkey with the bigger [inaudible]",NA,"target",9,"5a7889d32a842c0001fc3cbe",4,"prolific3b_173","prolific3b",FALSE,"target2",1,"abs-both cmp"
173,"target-3","pos:abs-both:b","pos","abs-both","b","target-3-b-pos",4,"Thu Oct 17 13:27:04 2019","3:5:1:4:2",4,"bird-big_tower:cat-med_tree:bird-small_tree:cat-med_truck:cat-small_truck","cat in the big [inaudible]",NA,"target",3,"5a7889d32a842c0001fc3cbe",4,"prolific3b_173","prolific3b",FALSE,"target2",1,"abs-both pos"
173,"target-10","cmp:rel-abs:b","cmp","abs-rel","b","target-10-b-cmp",2,"Thu Oct 17 13:27:14 2019","5:3:4:1:2",3,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:lady-small_cheese","farmer with the bigger [inaudible]",NA,"target",10,"5a7889d32a842c0001fc3cbe",4,"prolific3b_173","prolific3b",FALSE,"target2",1,"abs-rel cmp"
173,"target-2","pos:rel-both:b","pos","both-rel","b","target-2-b-pos",4,"Thu Oct 17 13:27:25 2019","1:5:2:3:4",3,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the big [inaudible]",NA,"target",2,"5a7889d32a842c0001fc3cbe",5,"prolific3b_173","prolific3b",FALSE,"target1",0,"both-rel pos"
173,"target-11","cmp:rel-both:b","cmp","both-rel","b","target-11-b-cmp",2,"Thu Oct 17 13:27:38 2019","4:2:1:5:3",2,"boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the bigger [inaudible]",NA,"target",11,"5a7889d32a842c0001fc3cbe",4,"prolific3b_173","prolific3b",FALSE,"target2",1,"both-rel cmp"
173,"target-1","pos:rel-abs:b","pos","abs-rel","b","target-1-b-pos",2,"Thu Oct 17 13:27:49 2019","5:1:3:2:4",1,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:frog-small_box","rabbit in the big [inaudible]",NA,"target",1,"5a7889d32a842c0001fc3cbe",4,"prolific3b_173","prolific3b",FALSE,"target2",1,"abs-rel pos"
167,"target-7","pos:rel-abs:b","pos","abs-rel","b","target-7-b-pos",4,"Thu Oct 17 13:24:12 2019","1:5:2:4:3",4,"girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:girl-small_sock","man with the big [inaudible]",NA,"target",7,"5b9f7dd13a3808000192ad3e",9,"prolific3b_167","prolific3b",FALSE,"target1",0,"abs-rel pos"
167,"target-3","cmp:abs-both:b","cmp","abs-both","b","target-3-b-cmp",4,"Thu Oct 17 13:24:24 2019","3:2:4:5:1",5,"bird-big_tower:cat-med_tree:bird-small_tree:cat-med_truck:cat-small_truck","cat in the bigger [inaudible]",NA,"target",3,"5b9f7dd13a3808000192ad3e",5,"prolific3b_167","prolific3b",FALSE,"target2",1,"abs-both cmp"
167,"target-6","cmp:abs-both:b","cmp","abs-both","b","target-6-b-cmp",4,"Thu Oct 17 13:24:46 2019","3:1:5:4:2",4,"man-big_doll:girl-med_duck:man-small_duck:girl-med_dog:girl-small_dog","girl with the bigger [inaudible]",NA,"target",6,"5b9f7dd13a3808000192ad3e",12,"prolific3b_167","prolific3b",FALSE,"target2",1,"abs-both cmp"
167,"target-4","cmp:rel-abs:b","cmp","abs-rel","b","target-4-b-cmp",2,"Thu Oct 17 13:26:51 2019","3:2:5:1:4",2,"girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:girl-small_pillow","boy with the bigger [inaudible]",NA,"target",4,"5b9f7dd13a3808000192ad3e",96,"prolific3b_167","prolific3b",FALSE,"target2",1,"abs-rel cmp"
167,"target-8","pos:rel-both:b","pos","both-rel","b","target-8-b-pos",2,"Thu Oct 17 13:27:11 2019","4:1:3:2:5",1,"rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:bird-small_can","bird in the big [inaudible]",NA,"target",8,"5b9f7dd13a3808000192ad3e",12,"prolific3b_167","prolific3b",FALSE,"target2",1,"both-rel pos"
167,"target-12","pos:abs-both:b","pos","abs-both","b","target-12-b-pos",4,"Thu Oct 17 13:27:21 2019","3:2:5:1:4",1,"cat-big_lamp:horse-med_lizard:cat-small_lizard:horse-med_ladder:horse-small_ladder","horse with the big [inaudible]",NA,"target",12,"5b9f7dd13a3808000192ad3e",4,"prolific3b_167","prolific3b",FALSE,"target2",1,"abs-both pos"
167,"target-10","pos:rel-abs:b","pos","abs-rel","b","target-10-b-pos",2,"Thu Oct 17 13:27:40 2019","4:5:3:2:1",5,"lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:lady-small_cheese","farmer with the big [inaudible]",NA,"target",10,"5b9f7dd13a3808000192ad3e",10,"prolific3b_167","prolific3b",FALSE,"target2",1,"abs-rel pos"
167,"target-5","cmp:rel-both:b","cmp","both-rel","b","target-5-b-cmp",4,"Thu Oct 17 13:28:49 2019","2:3:4:5:1",5,"man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:lady-small_fan","lady with the bigger [inaudible]",NA,"target",5,"5b9f7dd13a3808000192ad3e",61,"prolific3b_167","prolific3b",FALSE,"target1",0,"both-rel cmp"
167,"target-1","cmp:rel-abs:b","cmp","abs-rel","b","target-1-b-cmp",2,"Thu Oct 17 13:29:02 2019","4:3:2:5:1",3,"frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:frog-small_box","rabbit in the bigger [inaudible]",NA,"target",1,"5b9f7dd13a3808000192ad3e",5,"prolific3b_167","prolific3b",FALSE,"target2",1,"abs-rel cmp"
167,"target-2","cmp:rel-both:b","cmp","both-rel","b","target-2-b-cmp",2,"Thu Oct 17 13:29:14 2019","5:2:1:4:3",2,"bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:frog-small_bathtub","frog in the bigger [inaudible]",NA,"target",2,"5b9f7dd13a3808000192ad3e",5,"prolific3b_167","prolific3b",FALSE,"target2",1,"both-rel cmp"
167,"target-11","pos:rel-both:b","pos","both-rel","b","target-11-b-pos",2,"Thu Oct 17 13:29:26 2019","5:4:1:3:2",4,"boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:policewoman-small_carrot","policewoman with the big [inaudible]",NA,"target",11,"5b9f7dd13a3808000192ad3e",6,"prolific3b_167","prolific3b",FALSE,"target2",1,"both-rel pos"
