usernum,stim,cond,adjtype,displaytype,version,audiofile,response,timestamp,order,selectedpos,images,phrase,native,type,stimnum,mturkid,time,cheater,selection,target,condcollapsed,target1,target1hasrel,target1hasabs,target2hasrel,target2hasabs
42,target-2,pos:abs-both:a,pos,abs-both,a,target-2-a-pos,4,Mon Jul 30 10:23:37 2018,4:1:2:3:5,3,bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the big [inaudible],yes,target,2,A2W3A,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
42,target-1,pos:rel-both:a,pos,both-rel,a,target-1-a-pos,4,Mon Jul 30 10:23:54 2018,4:3:1:5:2,5,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the big [inaudible],yes,target,1,A2W3A,5,FALSE,target1,0,both-rel pos,0,0,0,0,0
42,target-7,cmp:rel-both:a,cmp,both-rel,a,target-7-a-cmp,4,Mon Jul 30 10:24:07 2018,1:2:4:3:5,3,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf,man with the bigger [inaudible],yes,target,7,A2W3A,4,FALSE,target1,0,both-rel cmp,0,0,0,0,0
42,target-8,cmp:abs-both:a,cmp,abs-both,a,target-8-a-cmp,4,Mon Jul 30 10:24:22 2018,1:2:3:4:5,4,rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup,bird in the bigger [inaudible],yes,target,8,A2W3A,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
42,target-5,pos:abs-both:b,pos,abs-both,b,target-5-b-pos,4,Mon Jul 30 10:24:34 2018,4:1:5:2:3,2,man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan,lady with the big [inaudible],yes,target,5,A2W3A,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
42,target-10,cmp:rel-both:b,cmp,both-rel,b,target-10-b-cmp,4,Mon Jul 30 10:24:54 2018,3:5:4:2:1,2,lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese,farmer with the bigger [inaudible],yes,target,10,A2W3A,11,FALSE,target1,0,both-rel cmp,0,0,0,0,0
42,target-4,pos:rel-both:b,pos,both-rel,b,target-4-b-pos,2,Mon Jul 30 10:25:11 2018,5:4:2:1:3,4,girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow,boy with the big [inaudible],yes,target,4,A2W3A,7,FALSE,target2,1,both-rel pos,1,0,0,0,0
42,target-6,cmp:rel-abs:a,cmp,abs-rel,a,target-6-a-cmp,2,Mon Jul 30 10:25:30 2018,3:2:4:5:1,2,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck,girl with the bigger [inaudible],yes,target,6,A2W3A,7,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
42,target-3,pos:rel-abs:b,pos,abs-rel,b,target-3-b-pos,2,Mon Jul 30 10:25:48 2018,4:5:3:1:2,5,bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck,cat in the big [inaudible],yes,target,3,A2W3A,9,FALSE,target2,1,abs-rel pos,1,0,1,1,0
42,target-12,pos:rel-abs:a,pos,abs-rel,a,target-12-a-pos,2,Mon Jul 30 10:26:03 2018,1:5:4:2:3,5,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard,horse with the big [inaudible],yes,target,12,A2W3A,7,FALSE,target2,1,abs-rel pos,1,0,1,1,0
43,target-4,pos:abs-both:b,pos,abs-both,b,target-4-b-pos,2,Mon Jul 30 10:28:51 2018,1:3:5:2:4,3,girl-big_pen:boy-med_paintbrush:girl-small_paintbrush:boy-med_pillow:boy-small_pillow,boy with the big [inaudible],yes,target,4,A1G4Q,6,FALSE,target1,0,abs-both pos,0,0,1,1,1
43,target-2,pos:rel-abs:b,pos,abs-rel,b,target-2-b-pos,2,Mon Jul 30 10:29:02 2018,4:1:3:5:2,1,bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:bird-small_bathtub,frog in the big [inaudible],yes,target,2,A1G4Q,5,FALSE,target2,1,abs-rel pos,1,0,1,1,0
43,target-3,pos:rel-both:b,pos,both-rel,b,target-3-b-pos,4,Mon Jul 30 10:29:14 2018,3:4:1:2:5,2,bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:cat-small_truck,cat in the big [inaudible],yes,target,3,A1G4Q,5,FALSE,target1,0,both-rel pos,0,0,0,0,0
43,target-1,pos:abs-both:a,pos,abs-both,a,target-1-a-pos,4,Mon Jul 30 10:29:29 2018,4:2:3:5:1,5,frog-big_basket:rabbit-med_box:frog-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the big [inaudible],yes,target,1,A1G4Q,8,FALSE,target2,1,abs-both pos,1,0,1,1,1
43,target-9,cmp:rel-both:b,cmp,both-rel,b,target-9-b-cmp,4,Mon Jul 30 10:29:41 2018,2:1:3:5:4,5,frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:monkey-small_glue,monkey with the bigger [inaudible],yes,target,9,A1G4Q,5,FALSE,target1,0,both-rel cmp,0,0,0,0,0
43,target-10,cmp:abs-both:b,cmp,abs-both,b,target-10-b-cmp,4,Mon Jul 30 10:29:51 2018,3:5:2:4:1,4,lady-big_cherries:farmer-med_chair:lady-small_chair:farmer-med_cheese:farmer-small_cheese,farmer with the bigger [inaudible],yes,target,10,A1G4Q,3,FALSE,target2,1,abs-both cmp,1,0,1,1,1
43,target-8,cmp:rel-abs:b,cmp,abs-rel,b,target-8-b-cmp,2,Mon Jul 30 10:30:02 2018,3:4:2:5:1,4,rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:rabbit-small_can,bird in the bigger [inaudible],yes,target,8,A1G4Q,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
43,target-12,pos:rel-both:a,pos,both-rel,a,target-12-a-pos,2,Mon Jul 30 10:30:12 2018,5:1:2:4:3,1,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:horse-small_lizard,horse with the big [inaudible],yes,target,12,A1G4Q,4,FALSE,target2,1,both-rel pos,1,0,0,0,0
43,target-5,cmp:rel-abs:a,cmp,abs-rel,a,target-5-a-cmp,2,Mon Jul 30 10:30:26 2018,4:2:5:1:3,2,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:man-small_fish,lady with the bigger [inaudible],yes,target,5,A1G4Q,6,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
43,target-6,cmp:rel-both:a,cmp,both-rel,a,target-6-a-cmp,2,Mon Jul 30 10:30:38 2018,1:5:3:4:2,5,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:girl-small_duck,girl with the bigger [inaudible],yes,target,6,A1G4Q,5,FALSE,target2,1,both-rel cmp,1,0,0,0,0
43,target-11,pos:rel-abs:a,pos,abs-rel,a,target-11-a-pos,2,Mon Jul 30 10:30:54 2018,2:4:3:5:1,4,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:boy-small_cookie,policewoman with the big [inaudible],yes,target,11,A1G4Q,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
43,target-7,cmp:abs-both:a,cmp,abs-both,a,target-7-a-cmp,4,Mon Jul 30 10:31:02 2018,4:5:2:1:3,1,girl-big_sandwich:man-med_sock:girl-small_sock:man-med_scarf:man-small_scarf,man with the bigger [inaudible],yes,target,7,A1G4Q,3,FALSE,target2,1,abs-both cmp,1,0,1,1,1
44,target-4,cmp:rel-abs:a,cmp,abs-rel,a,target-4-a-cmp,2,Mon Jul 30 10:35:09 2018,1:2:5:4:3,2,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:girl-small_paintbrush,boy with the bigger [inaudible],yes,target,4,AM8OW,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
44,target-10,pos:rel-abs:a,pos,abs-rel,a,target-10-a-pos,2,Mon Jul 30 10:35:21 2018,1:4:3:5:2,4,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:lady-small_chair,farmer with the big [inaudible],yes,target,10,AM8OW,3,FALSE,target2,1,abs-rel pos,1,0,1,1,0
44,target-6,cmp:abs-both:a,cmp,abs-both,a,target-6-a-cmp,4,Mon Jul 30 10:36:20 2018,3:5:4:1:2,1,man-big_doll:girl-med_dog:man-small_dog:girl-med_duck:girl-small_duck,girl with the bigger [inaudible],yes,target,6,AM8OW,39,FALSE,target2,1,abs-both cmp,1,0,1,1,1
44,target-8,cmp:rel-both:b,cmp,both-rel,b,target-8-b-cmp,2,Mon Jul 30 10:36:32 2018,2:1:5:3:4,1,rabbit-big_cup:bird-med_cup:bird-small_cup:bird-med_can:bird-small_can,bird in the bigger [inaudible],yes,target,8,AM8OW,4,FALSE,target2,1,both-rel cmp,1,0,0,0,0
44,target-9,cmp:abs-both:b,cmp,abs-both,b,target-9-b-cmp,4,Mon Jul 30 10:36:55 2018,5:4:1:3:2,3,frog-big_glasses:monkey-med_grapes:frog-small_grapes:monkey-med_glue:monkey-small_glue,monkey with the bigger [inaudible],yes,target,9,AM8OW,8,FALSE,target2,1,abs-both cmp,1,0,1,1,1
44,target-11,pos:rel-both:a,pos,both-rel,a,target-11-a-pos,4,Mon Jul 30 10:37:50 2018,5:1:3:4:2,4,boy-big_carrot:policewoman-med_carrot:policewoman-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the big [inaudible],yes,target,11,AM8OW,39,FALSE,target1,0,both-rel pos,0,0,0,0,0
44,target-1,pos:rel-abs:b,pos,abs-rel,b,target-1-b-pos,2,Mon Jul 30 10:38:41 2018,5:4:3:2:1,4,frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:frog-small_box,rabbit in the big [inaudible],yes,target,1,AM8OW,6,FALSE,target2,1,abs-rel pos,1,0,1,1,0
44,target-7,cmp:rel-abs:b,cmp,abs-rel,b,target-7-b-cmp,2,Mon Jul 30 10:38:57 2018,4:2:3:5:1,2,girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:girl-small_sock,man with the bigger [inaudible],yes,target,7,AM8OW,7,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
44,target-3,pos:abs-both:b,pos,abs-both,b,target-3-b-pos,4,Mon Jul 30 10:39:14 2018,5:4:2:1:3,1,bird-big_tower:cat-med_tree:bird-small_tree:cat-med_truck:cat-small_truck,cat in the big [inaudible],yes,target,3,AM8OW,6,FALSE,target2,1,abs-both pos,1,0,1,1,1
44,target-12,pos:abs-both:a,pos,abs-both,a,target-12-a-pos,2,Mon Jul 30 10:39:28 2018,4:1:2:5:3,1,cat-big_lamp:horse-med_ladder:cat-small_ladder:horse-med_lizard:horse-small_lizard,horse with the big [inaudible],yes,target,12,AM8OW,5,FALSE,target1,0,abs-both pos,0,0,1,1,1
44,target-2,pos:rel-both:b,pos,both-rel,b,target-2-b-pos,4,Mon Jul 30 10:39:38 2018,1:5:4:2:3,2,bird-big_bucket:frog-med_bucket:frog-small_bucket:frog-med_bathtub:frog-small_bathtub,frog in the big [inaudible],yes,target,2,AM8OW,3,FALSE,target1,0,both-rel pos,0,0,0,0,0
44,target-5,cmp:rel-both:a,cmp,both-rel,a,target-5-a-cmp,2,Mon Jul 30 10:39:54 2018,4:3:5:2:1,3,man-big_fan:lady-med_fan:lady-small_fan:lady-med_fish:lady-small_fish,lady with the bigger [inaudible],yes,target,5,AM8OW,8,FALSE,target2,1,both-rel cmp,1,0,0,0,0
45,target-7,cmp:rel-both:b,cmp,both-rel,b,target-7-b-cmp,2,Mon Jul 30 10:36:09 2018,4:2:1:5:3,2,girl-big_scarf:man-med_scarf:man-small_scarf:man-med_sock:man-small_sock,man with the bigger [inaudible],yes,target,7,AEIIV,4,FALSE,target2,1,both-rel cmp,1,0,0,0,0
45,target-11,pos:abs-both:a,pos,abs-both,a,target-11-a-pos,4,Mon Jul 30 10:36:23 2018,3:2:1:5:4,5,boy-big_cake:policewoman-med_carrot:boy-small_carrot:policewoman-med_cookie:policewoman-small_cookie,policewoman with the big [inaudible],yes,target,11,AEIIV,5,FALSE,target2,1,abs-both pos,1,0,1,1,1
45,target-3,cmp:rel-abs:a,cmp,abs-rel,a,target-3-a-cmp,2,Mon Jul 30 10:36:38 2018,1:2:5:4:3,2,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:bird-small_tree,cat in the bigger [inaudible],yes,target,3,AEIIV,6,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
45,target-6,cmp:rel-abs:b,cmp,abs-rel,b,target-6-b-cmp,2,Mon Jul 30 10:36:48 2018,4:1:2:5:3,1,man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:man-small_dog,girl with the bigger [inaudible],yes,target,6,AEIIV,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
45,target-2,pos:abs-both:b,pos,abs-both,b,target-2-b-pos,2,Mon Jul 30 10:36:58 2018,5:2:3:1:4,2,bird-big_boat:frog-med_bucket:bird-small_bucket:frog-med_bathtub:frog-small_bathtub,frog in the big [inaudible],yes,target,2,AEIIV,4,FALSE,target1,0,abs-both pos,0,0,1,1,1
45,target-9,pos:rel-abs:a,pos,abs-rel,a,target-9-a-pos,2,Mon Jul 30 10:37:13 2018,3:4:1:5:2,4,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:frog-small_grapes,monkey with the big [inaudible],yes,target,9,AEIIV,6,FALSE,target2,1,abs-rel pos,1,0,1,1,0
45,target-4,cmp:rel-both:a,cmp,both-rel,a,target-4-a-cmp,2,Mon Jul 30 10:37:31 2018,2:5:1:3:4,5,girl-big_pillow:boy-med_pillow:boy-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the bigger [inaudible],yes,target,4,AEIIV,10,FALSE,target2,1,both-rel cmp,1,0,0,0,0
45,target-8,cmp:abs-both:b,cmp,abs-both,b,target-8-b-cmp,4,Mon Jul 30 10:37:54 2018,4:3:1:5:2,5,rabbit-big_car:bird-med_cup:rabbit-small_cup:bird-med_can:bird-small_can,bird in the bigger [inaudible],yes,target,8,AEIIV,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
45,target-10,pos:rel-both:a,pos,both-rel,a,target-10-a-pos,2,Mon Jul 30 10:38:12 2018,2:3:1:4:5,3,lady-big_cheese:farmer-med_cheese:farmer-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],yes,target,10,AEIIV,9,FALSE,target2,1,both-rel pos,1,0,0,0,0
45,target-1,pos:rel-both:b,pos,both-rel,b,target-1-b-pos,4,Mon Jul 30 10:38:29 2018,5:1:2:4:3,4,frog-big_bag:rabbit-med_bag:rabbit-small_bag:rabbit-med_box:rabbit-small_box,rabbit in the big [inaudible],yes,target,1,AEIIV,7,FALSE,target1,0,both-rel pos,0,0,0,0,0
45,target-12,pos:rel-abs:b,pos,abs-rel,b,target-12-b-pos,2,Mon Jul 30 10:38:44 2018,5:1:3:2:4,1,cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:cat-small_ladder,horse with the big [inaudible],yes,target,12,AEIIV,6,FALSE,target2,1,abs-rel pos,1,0,1,1,0
45,target-5,cmp:abs-both:a,cmp,abs-both,a,target-5-a-cmp,4,Mon Jul 30 10:38:57 2018,1:2:3:5:4,5,man-big_flower:lady-med_fan:man-small_fan:lady-med_fish:lady-small_fish,lady with the bigger [inaudible],yes,target,5,AEIIV,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
46,target-10,pos:abs-both:a,pos,abs-both,a,target-10-a-pos,4,Mon Jul 30 10:59:15 2018,3:5:1:2:4,2,lady-big_cherries:farmer-med_cheese:lady-small_cheese:farmer-med_chair:farmer-small_chair,farmer with the big [inaudible],yes,target,10,A2R6R,6,FALSE,target2,1,abs-both pos,1,0,1,1,1
46,target-5,cmp:rel-abs:b,cmp,abs-rel,b,target-5-b-cmp,2,Mon Jul 30 10:59:30 2018,1:3:2:4:5,3,man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:man-small_fan,lady with the bigger [inaudible],yes,target,5,A2R6R,8,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
46,target-6,cmp:rel-both:b,cmp,both-rel,b,target-6-b-cmp,1,Mon Jul 30 10:59:43 2018,1:3:5:2:4,1,man-big_duck:girl-med_duck:girl-small_duck:girl-med_dog:girl-small_dog,girl with the bigger [inaudible],yes,target,6,A2R6R,5,FALSE,distractor,0,both-rel cmp,0,0,0,0,0
46,target-8,pos:rel-abs:a,pos,abs-rel,a,target-8-a-pos,2,Mon Jul 30 10:59:54 2018,2:4:5:3:1,4,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:rabbit-small_cup,bird in the big [inaudible],yes,target,8,A2R6R,4,FALSE,target2,1,abs-rel pos,1,0,1,1,0
46,target-3,cmp:rel-both:a,cmp,both-rel,a,target-3-a-cmp,2,Mon Jul 30 11:00:05 2018,1:3:4:2:5,3,bird-big_truck:cat-med_truck:cat-small_truck:cat-med_tree:cat-small_tree,cat in the bigger [inaudible],yes,target,3,A2R6R,4,FALSE,target2,1,both-rel cmp,1,0,0,0,0
46,target-9,pos:rel-both:a,pos,both-rel,a,target-9-a-pos,2,Mon Jul 30 11:00:17 2018,1:4:5:3:2,4,frog-big_glue:monkey-med_glue:monkey-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the big [inaudible],yes,target,9,A2R6R,6,FALSE,target2,1,both-rel pos,1,0,0,0,0
46,target-1,pos:abs-both:b,pos,abs-both,b,target-1-b-pos,2,Mon Jul 30 11:00:29 2018,5:1:2:3:4,1,frog-big_basket:rabbit-med_bag:frog-small_bag:rabbit-med_box:rabbit-small_box,rabbit in the big [inaudible],yes,target,1,A2R6R,4,FALSE,target1,0,abs-both pos,0,0,1,1,1
46,target-11,pos:rel-abs:b,pos,abs-rel,b,target-11-b-pos,4,Mon Jul 30 11:00:43 2018,2:3:1:5:4,5,boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:boy-small_carrot,policewoman with the big [inaudible],yes,target,11,A2R6R,5,FALSE,target1,0,abs-rel pos,0,0,1,1,0
46,target-12,pos:rel-both:b,pos,both-rel,b,target-12-b-pos,4,Mon Jul 30 11:00:54 2018,1:4:5:3:2,3,cat-big_lizard:horse-med_lizard:horse-small_lizard:horse-med_ladder:horse-small_ladder,horse with the big [inaudible],yes,target,12,A2R6R,4,FALSE,target1,0,both-rel pos,0,0,0,0,0
46,target-7,cmp:abs-both:b,cmp,abs-both,b,target-7-b-cmp,4,Mon Jul 30 11:01:04 2018,3:5:2:4:1,4,girl-big_sandwich:man-med_scarf:girl-small_scarf:man-med_sock:man-small_sock,man with the bigger [inaudible],yes,target,7,A2R6R,5,FALSE,target2,1,abs-both cmp,1,0,1,1,1
46,target-2,cmp:rel-abs:a,cmp,abs-rel,a,target-2-a-cmp,2,Mon Jul 30 11:01:14 2018,1:5:3:2:4,5,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:bird-small_bucket,frog in the bigger [inaudible],yes,target,2,A2R6R,4,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
46,target-4,cmp:abs-both:a,cmp,abs-both,a,target-4-a-cmp,4,Mon Jul 30 11:01:25 2018,1:5:3:4:2,4,girl-big_pen:boy-med_pillow:girl-small_pillow:boy-med_paintbrush:boy-small_paintbrush,boy with the bigger [inaudible],yes,target,4,A2R6R,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
47,target-8,pos:rel-both:a,pos,both-rel,a,target-8-a-pos,4,Mon Jul 30 10:58:55 2018,5:1:3:2:4,2,rabbit-big_can:bird-med_can:bird-small_can:bird-med_cup:bird-small_cup,bird in the big [inaudible],yes,target,8,A1IMO,4,FALSE,target1,0,both-rel pos,0,0,0,0,0
47,target-1,cmp:rel-abs:a,cmp,abs-rel,a,target-1-a-cmp,2,Mon Jul 30 10:59:42 2018,2:1:4:5:3,1,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:frog-small_bag,rabbit in the bigger [inaudible],yes,target,1,A1IMO,7,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
47,target-12,pos:abs-both:b,pos,abs-both,b,target-12-b-pos,4,Mon Jul 30 10:59:56 2018,3:5:4:2:1,2,cat-big_lamp:horse-med_lizard:cat-small_lizard:horse-med_ladder:horse-small_ladder,horse with the big [inaudible],yes,target,12,A1IMO,4,FALSE,target2,1,abs-both pos,1,0,1,1,1
47,target-2,cmp:rel-both:a,cmp,both-rel,a,target-2-a-cmp,2,Mon Jul 30 11:00:26 2018,1:4:2:3:5,4,bird-big_bathtub:frog-med_bathtub:frog-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the bigger [inaudible],yes,target,2,A1IMO,13,FALSE,target2,1,both-rel cmp,1,0,0,0,0
47,target-10,pos:rel-abs:b,pos,abs-rel,b,target-10-b-pos,4,Mon Jul 30 11:00:44 2018,2:4:1:3:5,3,lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:lady-small_cheese,farmer with the big [inaudible],yes,target,10,A1IMO,6,FALSE,target1,0,abs-rel pos,0,0,1,1,0
47,target-11,pos:rel-both:b,pos,both-rel,b,target-11-b-pos,2,Mon Jul 30 11:01:03 2018,4:2:3:1:5,2,boy-big_cookie:policewoman-med_cookie:policewoman-small_cookie:policewoman-med_carrot:policewoman-small_carrot,policewoman with the big [inaudible],yes,target,11,A1IMO,9,FALSE,target2,1,both-rel pos,1,0,0,0,0
47,target-9,pos:abs-both:a,pos,abs-both,a,target-9-a-pos,4,Mon Jul 30 11:01:21 2018,3:5:4:2:1,2,frog-big_glasses:monkey-med_glue:frog-small_glue:monkey-med_grapes:monkey-small_grapes,monkey with the big [inaudible],yes,target,9,A1IMO,7,FALSE,target2,1,abs-both pos,1,0,1,1,1
47,target-5,cmp:rel-both:b,cmp,both-rel,b,target-5-b-cmp,2,Mon Jul 30 11:02:23 2018,5:3:1:2:4,3,man-big_fish:lady-med_fish:lady-small_fish:lady-med_fan:lady-small_fan,lady with the bigger [inaudible],yes,target,5,A1IMO,12,FALSE,target2,1,both-rel cmp,1,0,0,0,0
47,target-4,cmp:rel-abs:b,cmp,abs-rel,b,target-4-b-cmp,2,Mon Jul 30 11:03:27 2018,3:5:1:2:4,5,girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:girl-small_pillow,boy with the bigger [inaudible],yes,target,4,A1IMO,56,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
47,target-6,cmp:abs-both:b,cmp,abs-both,b,target-6-b-cmp,4,Mon Jul 30 11:03:40 2018,2:5:4:3:1,3,man-big_doll:girl-med_duck:man-small_duck:girl-med_dog:girl-small_dog,girl with the bigger [inaudible],yes,target,6,A1IMO,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
47,target-3,cmp:abs-both:a,cmp,abs-both,a,target-3-a-cmp,4,Mon Jul 30 11:05:55 2018,1:5:3:4:2,4,bird-big_tower:cat-med_truck:bird-small_truck:cat-med_tree:cat-small_tree,cat in the bigger [inaudible],yes,target,3,A1IMO,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
47,target-7,pos:rel-abs:a,pos,abs-rel,a,target-7-a-pos,2,Mon Jul 30 11:06:06 2018,5:1:2:3:4,1,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:girl-small_scarf,man with the big [inaudible],yes,target,7,A1IMO,5,FALSE,target2,1,abs-rel pos,1,0,1,1,0
48,target-9,pos:rel-abs:b,pos,abs-rel,b,target-9-b-pos,4,Mon Jul 30 11:00:46 2018,4:2:3:1:5,1,frog-big_grapes:monkey-med_grapes:monkey-small_grapes:monkey-med_glue:frog-small_glue,monkey with the big [inaudible],yes,target,9,A2ZNO,57,FALSE,target1,0,abs-rel pos,0,0,1,1,0
48,target-8,pos:abs-both:a,pos,abs-both,a,target-8-a-pos,4,Mon Jul 30 11:01:00 2018,1:5:4:3:2,3,rabbit-big_car:bird-med_can:rabbit-small_can:bird-med_cup:bird-small_cup,bird in the big [inaudible],yes,target,8,A2ZNO,3,FALSE,target2,1,abs-both pos,1,0,1,1,1
48,target-7,pos:rel-both:a,pos,both-rel,a,target-7-a-pos,4,Mon Jul 30 11:01:11 2018,3:1:5:2:4,2,girl-big_sock:man-med_sock:man-small_sock:man-med_scarf:man-small_scarf,man with the big [inaudible],yes,target,7,A2ZNO,5,FALSE,target1,0,both-rel pos,0,0,0,0,0
48,target-4,cmp:rel-both:b,cmp,both-rel,b,target-4-b-cmp,4,Mon Jul 30 11:01:20 2018,2:5:1:3:4,3,girl-big_paintbrush:boy-med_paintbrush:boy-small_paintbrush:boy-med_pillow:boy-small_pillow,boy with the bigger [inaudible],yes,target,4,A2ZNO,3,FALSE,target1,0,both-rel cmp,0,0,0,0,0
48,target-11,pos:abs-both:b,pos,abs-both,b,target-11-b-pos,4,Mon Jul 30 11:01:29 2018,5:4:1:2:3,2,boy-big_cake:policewoman-med_cookie:boy-small_cookie:policewoman-med_carrot:policewoman-small_carrot,policewoman with the big [inaudible],yes,target,11,A2ZNO,3,FALSE,target2,1,abs-both pos,1,0,1,1,1
48,target-3,cmp:rel-abs:b,cmp,abs-rel,b,target-3-b-cmp,2,Mon Jul 30 11:01:41 2018,2:1:3:5:4,1,bird-big_tree:cat-med_tree:cat-small_tree:cat-med_truck:bird-small_truck,cat in the bigger [inaudible],yes,target,3,A2ZNO,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
48,target-2,cmp:abs-both:a,cmp,abs-both,a,target-2-a-cmp,4,Mon Jul 30 11:01:53 2018,2:5:3:1:4,1,bird-big_boat:frog-med_bathtub:bird-small_bathtub:frog-med_bucket:frog-small_bucket,frog in the bigger [inaudible],yes,target,2,A2ZNO,3,FALSE,target2,1,abs-both cmp,1,0,1,1,1
48,target-5,cmp:abs-both:b,cmp,abs-both,b,target-5-b-cmp,4,Mon Jul 30 11:02:03 2018,1:5:4:3:2,3,man-big_flower:lady-med_fish:man-small_fish:lady-med_fan:lady-small_fan,lady with the bigger [inaudible],yes,target,5,A2ZNO,4,FALSE,target2,1,abs-both cmp,1,0,1,1,1
48,target-6,pos:rel-abs:a,pos,abs-rel,a,target-6-a-pos,4,Mon Jul 30 11:02:17 2018,5:4:3:2:1,2,man-big_dog:girl-med_dog:girl-small_dog:girl-med_duck:man-small_duck,girl with the big [inaudible],yes,target,6,A2ZNO,6,FALSE,target1,0,abs-rel pos,0,0,1,1,0
48,target-12,cmp:rel-abs:a,cmp,abs-rel,a,target-12-a-cmp,2,Mon Jul 30 11:02:31 2018,2:5:3:4:1,5,cat-big_ladder:horse-med_ladder:horse-small_ladder:horse-med_lizard:cat-small_lizard,horse with the bigger [inaudible],yes,target,12,A2ZNO,5,FALSE,target2,1,abs-rel cmp,1,0,1,1,0
48,target-10,pos:rel-both:b,pos,both-rel,b,target-10-b-pos,4,Mon Jul 30 11:02:46 2018,1:3:2:4:5,4,lady-big_chair:farmer-med_chair:farmer-small_chair:farmer-med_cheese:farmer-small_cheese,farmer with the big [inaudible],yes,target,10,A2ZNO,9,FALSE,target1,0,both-rel pos,0,0,0,0,0
48,target-1,cmp:rel-both:a,cmp,both-rel,a,target-1-a-cmp,4,Mon Jul 30 11:03:00 2018,4:2:5:3:1,3,frog-big_box:rabbit-med_box:rabbit-small_box:rabbit-med_bag:rabbit-small_bag,rabbit in the bigger [inaudible],yes,target,1,A2ZNO,6,FALSE,target1,0,both-rel cmp,0,0,0,0,0
